cliente_id,region,plan,canal_atencion,tipo_cliente,satisfaccion,meses_activo
493,Maule,Premium,Telefónico,Residencial,7.0,26
494,Los Lagos,Estándar,Telefónico,Empresarial,7.1,32
495,Maule,Básico,Sucursal,Pyme,7.7,70
496,Araucanía,Básico,Sucursal,Residencial,4.3,70
497,Antofagasta,Estándar,App,Pyme,9.8,40
498,Valparaíso,Básico,Web,Residencial,7.2,8
499,Biobío,Premium,App,Residencial,7.6,53
500,Antofagasta,Estándar,App,Residencial,10,65
501,Biobío,Estándar,Sucursal,Residencial,5.4,17
502,Araucanía,Básico,Telefónico,Pyme,6.4,51
503,Antofagasta,Básico,Telefónico,Residencial,8.1,75
504,Valparaíso,Básico,Web,Residencial,6.9,41
505,Coquimbo,Básico,Telefónico,Pyme,7.6,34
506,Valparaíso,Básico,Telefónico,Empresarial,8.7,78
507,Metropolitana,Básico,Telefónico,Residencial,6.1,51
508,O_Higgins,Básico,Telefónico,Residencial,2.6,23
509,Metropolitana,Empresarial,Sucursal,Residencial,6.4,14
510,Biobío,Básico,App,Empresarial,7.0,29
511,Biobío,Básico,Sucursal,Residencial,5.4,75
512,Atacama,Básico,App,Residencial,5.3,9
513,Araucanía,Empresarial,Sucursal,Empresarial,10,43
514,Valparaíso,Básico,Sucursal,Residencial,9.1,74
515,Coquimbo,Premium,Sucursal,Residencial,5.8,46
516,Araucanía,Empresarial,Telefónico,Residencial,8.5,20
517,Metropolitana,Estándar,Web,Empresarial,3.5,62
518,Metropolitana,Básico,Sucursal,Residencial,7.2,26
519,O_Higgins,Básico,App,Pyme,7.5,70
520,Maule,Básico,Telefónico,Residencial,5.5,24
521,Metropolitana,Básico,Web,Residencial,7.7,61
522,O_Higgins,Básico,Web,Pyme,5.8,13
523,Araucanía,Estándar,Telefónico,Residencial,8.0,29
524,Atacama,Premium,Sucursal,Residencial,4.4,23
525,Biobío,Básico,Telefónico,Empresarial,5.9,4
526,Antofagasta,Empresarial,Web,Residencial,3.4,25
527,Maule,Estándar,Web,Residencial,8.3,29
528,Metropolitana,Estándar,App,Residencial,7.9,79
529,Araucanía,Premium,Telefónico,Empresarial,10,42
530,Metropolitana,Básico,Web,Empresarial,5.5,68
531,Antofagasta,Empresarial,Telefónico,Empresarial,5.9,44
532,Los Lagos,Básico,Web,Empresarial,5.2,56
533,Maule,Estándar,Web,Empresarial,3.7,79
534,Antofagasta,Básico,Web,Residencial,5.8,38
535,Biobío,Básico,App,Pyme,8.9,73
536,Metropolitana,Básico,Telefónico,Pyme,6.6,79
537,Araucanía,Estándar,App,Pyme,9.1,31
538,Antofagasta,Empresarial,Web,Empresarial,9.5,12
539,Antofagasta,Estándar,Telefónico,Residencial,6.6,14
540,Metropolitana,Básico,Sucursal,Empresarial,5.6,22
541,Coquimbo,Estándar,Sucursal,Residencial,4.8,74
542,Araucanía,Básico,App,Empresarial,9.6,5
543,Los Lagos,Básico,Telefónico,Pyme,8.2,49
544,Biobío,Premium,App,Residencial,7.7,79
545,Maule,Premium,Sucursal,Pyme,9.1,21
546,Metropolitana,Básico,Web,Pyme,10,53
547,O_Higgins,Premium,Telefónico,Empresarial,7.0,51
548,Atacama,Estándar,Sucursal,Residencial,8.0,47
549,Metropolitana,Estándar,Telefónico,Empresarial,5.7,13
550,Metropolitana,Básico,Telefónico,Pyme,5.7,61
551,Valparaíso,Básico,Sucursal,Residencial,8.3,83
552,O_Higgins,Básico,Telefónico,Pyme,6.3,48
553,Biobío,Estándar,Telefónico,Residencial,6.9,73
554,Metropolitana,Básico,App,Residencial,10,45
555,O_Higgins,Estándar,Web,Residencial,9.0,54
556,O_Higgins,Estándar,Sucursal,Residencial,4.4,31
557,Maule,Básico,Sucursal,Pyme,6.7,67
558,Atacama,Estándar,Web,Residencial,5.1,58
559,Biobío,Empresarial,Web,Pyme,7.5,55
560,Valparaíso,Empresarial,Sucursal,Residencial,6.3,81
561,Biobío,Premium,Telefónico,Residencial,6.7,12
562,Coquimbo,Estándar,Telefónico,Pyme,4.0,67
563,Maule,Empresarial,App,Empresarial,5.6,54
564,Valparaíso,Estándar,Web,Residencial,5.7,75
565,Valparaíso,Empresarial,App,Empresarial,9.7,53
566,Los Lagos,Básico,Sucursal,Residencial,4.5,61
567,Metropolitana,Básico,Sucursal,Residencial,5.1,5
568,Coquimbo,Premium,Telefónico,Empresarial,5.5,7
569,Maule,Empresarial,Telefónico,Residencial,7.8,36
570,Maule,Premium,App,Pyme,5.8,30
571,Biobío,Básico,Sucursal,Empresarial,5.9,78
572,Valparaíso,Básico,Web,Pyme,9.8,53
573,Maule,Premium,Telefónico,Empresarial,6.1,40
574,O_Higgins,Estándar,App,Residencial,7.1,26
575,Metropolitana,Básico,Sucursal,Residencial,6.4,48
576,Maule,Estándar,App,Empresarial,8.1,31
577,Antofagasta,Estándar,Sucursal,Residencial,8.8,45
578,Antofagasta,Básico,Telefónico,Empresarial,5.5,12
579,Los Lagos,Básico,App,Residencial,3.0,29
580,Araucanía,Estándar,Telefónico,Empresarial,5.2,66
581,Metropolitana,Premium,App,Residencial,7.9,2
582,Araucanía,Básico,Telefónico,Empresarial,8.0,83
583,Los Lagos,Estándar,Sucursal,Pyme,6.0,39
584,O_Higgins,Premium,Sucursal,Residencial,7.5,1
585,O_Higgins,Empresarial,Telefónico,Residencial,6.0,14
586,Maule,Básico,Telefónico,Empresarial,6.4,36
587,Los Lagos,Estándar,Telefónico,Residencial,5.9,8
588,Atacama,Estándar,Telefónico,Empresarial,7.1,4
589,Maule,Empresarial,Telefónico,Pyme,4.8,75
590,Atacama,Premium,Telefónico,Empresarial,8.9,29
591,O_Higgins,Estándar,Sucursal,Pyme,6.2,22
592,O_Higgins,Básico,App,Residencial,5.3,34
593,O_Higgins,Premium,Web,Pyme,9.3,29
594,Antofagasta,Básico,Telefónico,Residencial,5.7,43
595,Antofagasta,Básico,Telefónico,Residencial,7.6,82
596,Atacama,Estándar,App,Residencial,7.6,25
597,O_Higgins,Básico,Sucursal,Residencial,4.1,20
598,Biobío,Empresarial,Telefónico,Residencial,9.1,73
599,Maule,Básico,Web,Empresarial,4.7,23
600,Antofagasta,Estándar,App,Residencial,7.4,27
601,Biobío,Estándar,Web,Residencial,7.3,79
602,Coquimbo,Estándar,Sucursal,Residencial,6.4,62
603,Coquimbo,Básico,Web,Empresarial,10,68
604,Araucanía,Básico,App,Empresarial,6.0,32
605,Araucanía,Estándar,Telefónico,Residencial,8.9,40
606,Biobío,Básico,App,Residencial,8.5,38
607,Maule,Premium,Telefónico,Residencial,6.8,63
608,Antofagasta,Premium,Web,Pyme,6.3,52
609,Metropolitana,Básico,Web,Residencial,9.3,16
610,Antofagasta,Premium,App,Residencial,7.5,82
611,Los Lagos,Premium,App,Residencial,8.0,3
612,Metropolitana,Estándar,Sucursal,Residencial,7.5,16
613,O_Higgins,Básico,Web,Residencial,7.1,54
614,Valparaíso,Estándar,Telefónico,Empresarial,7.0,18
615,Coquimbo,Premium,App,Residencial,6.1,14
616,Maule,Básico,Web,Empresarial,6.2,67
617,Araucanía,Básico,Sucursal,Residencial,9.2,27
618,Maule,Básico,App,Residencial,7.7,12
619,Valparaíso,Premium,Sucursal,Residencial,9.0,13
620,Los Lagos,Estándar,Sucursal,Pyme,8.4,38
621,Los Lagos,Estándar,App,Empresarial,9.7,47
622,Antofagasta,Estándar,App,Residencial,4.7,6
623,Metropolitana,Premium,Web,Residencial,10,35
624,Valparaíso,Básico,Telefónico,Residencial,4.4,52
625,Coquimbo,Empresarial,Telefónico,Empresarial,6.4,54
626,Biobío,Básico,App,Pyme,5.3,21
627,Valparaíso,Estándar,Sucursal,Empresarial,6.7,49
628,Antofagasta,Estándar,Web,Residencial,6.2,63
629,Valparaíso,Premium,Sucursal,Residencial,7.1,68
630,Atacama,Premium,Web,Pyme,8.8,44
631,O_Higgins,Estándar,App,Residencial,6.9,83
632,Coquimbo,Básico,App,Residencial,5.2,21
633,O_Higgins,Premium,Sucursal,Pyme,9.1,31
634,Antofagasta,Empresarial,App,Residencial,8.1,71
635,Coquimbo,Estándar,Web,Residencial,5.0,12
636,Maule,Estándar,App,Pyme,8.0,84
637,Metropolitana,Básico,Sucursal,Residencial,4.0,78
638,Atacama,Estándar,Web,Empresarial,6.2,59
639,Antofagasta,Básico,App,Empresarial,8.1,80
640,Atacama,Estándar,Telefónico,Empresarial,5.9,15
641,Valparaíso,Premium,Web,Residencial,5.6,38
642,O_Higgins,Estándar,App,Residencial,9.2,22
643,Maule,Básico,Sucursal,Residencial,6.3,51
644,Araucanía,Estándar,Web,Empresarial,6.5,14
645,Coquimbo,Básico,App,Empresarial,4.7,65
646,Biobío,Empresarial,App,Residencial,8.0,7
647,O_Higgins,Empresarial,Sucursal,Pyme,8.0,75
648,Biobío,Premium,Web,Residencial,3.3,77
649,Atacama,Premium,Sucursal,Residencial,5.1,32
650,Los Lagos,Básico,Telefónico,Pyme,5.5,58
651,Biobío,Básico,Telefónico,Empresarial,5.7,71
652,Araucanía,Básico,Telefónico,Empresarial,6.7,17
653,Biobío,Estándar,Telefónico,Empresarial,7.4,75
654,Atacama,Empresarial,Sucursal,Empresarial,4.9,69
655,Los Lagos,Premium,Sucursal,Empresarial,6.8,19
656,Metropolitana,Estándar,Web,Residencial,7.1,21
657,Los Lagos,Estándar,Web,Empresarial,6.7,70
658,Metropolitana,Básico,Sucursal,Residencial,5.8,72
659,Araucanía,Premium,Sucursal,Residencial,7.9,37
660,Metropolitana,Empresarial,Sucursal,Residencial,4.1,41
661,O_Higgins,Básico,Telefónico,Residencial,9.6,57
662,Araucanía,Empresarial,Telefónico,Empresarial,4.6,70
663,Atacama,Básico,Web,Residencial,8.4,24
664,Biobío,Premium,App,Residencial,9.6,55
665,Los Lagos,Estándar,Web,Residencial,7.3,60
666,Biobío,Básico,Telefónico,Residencial,7.0,81
667,Atacama,Premium,Telefónico,Residencial,5.7,41
668,O_Higgins,Básico,Web,Residencial,6.5,65
669,Biobío,Estándar,Sucursal,Residencial,7.4,43
670,Antofagasta,Básico,Web,Pyme,8.4,80
671,O_Higgins,Estándar,App,Residencial,6.4,83
672,Atacama,Empresarial,Web,Pyme,8.3,42
673,Coquimbo,Empresarial,App,Residencial,5.8,67
674,Antofagasta,Estándar,Sucursal,Residencial,6.8,38
675,Araucanía,Básico,App,Pyme,9.4,69
676,O_Higgins,Básico,App,Residencial,10,81
677,Araucanía,Premium,Sucursal,Empresarial,8.1,56
678,Valparaíso,Premium,Web,Residencial,10,43
679,Metropolitana,Básico,App,Residencial,7.2,30
680,Los Lagos,Estándar,Sucursal,Empresarial,7.9,56
681,Antofagasta,Básico,App,Residencial,5.6,75
682,Metropolitana,Premium,App,Residencial,5.3,65
683,Valparaíso,Básico,Telefónico,Empresarial,6.4,49
684,Coquimbo,Premium,App,Residencial,10,69
685,Araucanía,Básico,Sucursal,Empresarial,8.1,82
686,Biobío,Básico,Telefónico,Pyme,6.0,2
687,O_Higgins,Premium,Web,Residencial,9.6,69
688,O_Higgins,Empresarial,Telefónico,Residencial,7.3,45
689,Araucanía,Estándar,Web,Residencial,7.8,25
690,Valparaíso,Básico,App,Pyme,10,71
691,Maule,Estándar,App,Residencial,7.9,75
692,Maule,Empresarial,Telefónico,Residencial,7.5,84
693,Araucanía,Básico,App,Pyme,6.4,79
694,Los Lagos,Estándar,Web,Residencial,9.0,47
695,Antofagasta,Empresarial,Web,Residencial,7.2,83
696,Coquimbo,Básico,Telefónico,Residencial,8.5,43
697,Maule,Estándar,Telefónico,Empresarial,6.3,83
698,Atacama,Básico,Telefónico,Pyme,7.3,18
699,O_Higgins,Básico,App,Empresarial,9.9,81
700,Metropolitana,Premium,Sucursal,Empresarial,5.0,28
701,Metropolitana,Estándar,Sucursal,Empresarial,8.3,76
702,Los Lagos,Básico,App,Residencial,8.6,65
703,Metropolitana,Estándar,Web,Empresarial,7.9,73
704,Atacama,Estándar,Web,Empresarial,8.0,62
705,Antofagasta,Básico,Sucursal,Residencial,7.1,27
706,O_Higgins,Empresarial,Telefónico,Residencial,8.5,59
707,Metropolitana,Básico,Telefónico,Residencial,9.7,36
708,Los Lagos,Estándar,Web,Residencial,6.7,49
709,Antofagasta,Estándar,App,Residencial,4.4,67
710,Coquimbo,Básico,Telefónico,Residencial,10.0,62
711,Atacama,Básico,Web,Residencial,7.5,36
712,Araucanía,Básico,Web,Residencial,9.3,16
713,Araucanía,Estándar,Telefónico,Empresarial,5.2,27
714,Atacama,Básico,Sucursal,Residencial,7.4,6
715,Biobío,Estándar,Web,Residencial,3.4,19
716,Metropolitana,Básico,Web,Residencial,6.9,52
717,Atacama,Empresarial,App,Pyme,6.7,11
718,Araucanía,Estándar,Sucursal,Pyme,3.9,22
719,Araucanía,Premium,Web,Empresarial,7.7,66
720,Los Lagos,Básico,Telefónico,Pyme,6.2,77
721,Atacama,Básico,Sucursal,Residencial,8.1,65
722,Coquimbo,Premium,App,Residencial,8.0,79
723,Atacama,Básico,App,Residencial,5.1,70
724,Metropolitana,Premium,Sucursal,Residencial,3.9,48
725,Metropolitana,Estándar,Sucursal,Residencial,8.2,49
726,Antofagasta,Estándar,App,Residencial,4.2,33
727,Maule,Premium,App,Residencial,8.5,25
728,Metropolitana,Premium,App,Residencial,5.9,16
729,O_Higgins,Básico,Web,Empresarial,6.5,20
730,Coquimbo,Estándar,Telefónico,Residencial,8.8,69
731,Coquimbo,Estándar,Telefónico,Pyme,6.2,71
732,O_Higgins,Estándar,Telefónico,Residencial,7.9,62
733,Los Lagos,Empresarial,Telefónico,Empresarial,6.4,16
734,Araucanía,Estándar,Web,Residencial,7.8,66
735,Coquimbo,Premium,App,Residencial,7.4,12
736,Biobío,Estándar,Sucursal,Residencial,7.2,34
737,Araucanía,Básico,App,Empresarial,8.9,84
738,O_Higgins,Básico,App,Pyme,6.4,23
739,Maule,Estándar,Web,Pyme,9.2,25
740,Metropolitana,Premium,Web,Empresarial,6.3,5
741,Antofagasta,Básico,App,Pyme,8.4,52
742,Antofagasta,Estándar,Sucursal,Residencial,8.0,67
743,Metropolitana,Premium,App,Pyme,4.4,72
744,Atacama,Básico,Telefónico,Residencial,6.3,25
745,Maule,Empresarial,App,Residencial,6.5,10
746,O_Higgins,Básico,App,Empresarial,7.7,33
747,O_Higgins,Premium,Telefónico,Empresarial,9.5,32
748,Antofagasta,Empresarial,Sucursal,Empresarial,6.7,76
749,Metropolitana,Estándar,Telefónico,Residencial,3.3,30
750,Antofagasta,Estándar,Telefónico,Residencial,2.9,2
751,Los Lagos,Básico,App,Residencial,7.2,71
752,Biobío,Estándar,Telefónico,Residencial,5.6,74
753,Los Lagos,Básico,Web,Residencial,8.1,34
754,Araucanía,Básico,Web,Empresarial,10.0,46
755,Biobío,Premium,App,Pyme,6.0,79
756,Metropolitana,Premium,App,Empresarial,4.8,48
757,Atacama,Básico,Telefónico,Residencial,10,36
758,Coquimbo,Básico,Web,Residencial,6.8,55
759,Maule,Empresarial,App,Residencial,5.0,23
760,Maule,Empresarial,Sucursal,Residencial,8.9,2
761,Metropolitana,Estándar,Sucursal,Residencial,6.1,34
762,Biobío,Estándar,Web,Residencial,9.4,79
763,Antofagasta,Básico,Sucursal,Residencial,4.6,47
764,Coquimbo,Básico,Web,Residencial,8.7,74
765,Araucanía,Premium,Telefónico,Empresarial,3.9,26
766,Biobío,Premium,Web,Residencial,6.0,2
767,Biobío,Estándar,Web,Pyme,8.5,41
768,Maule,Básico,App,Residencial,5.4,21
769,Metropolitana,Básico,Telefónico,Residencial,5.9,43
770,Los Lagos,Básico,Telefónico,Residencial,5.8,53
771,Valparaíso,Básico,Web,Residencial,5.9,37
772,Antofagasta,Básico,Sucursal,Empresarial,5.4,58
773,Valparaíso,Básico,Telefónico,Residencial,10,82
774,Antofagasta,Estándar,Sucursal,Empresarial,6.2,10
775,Valparaíso,Básico,Web,Residencial,5.6,78
776,Coquimbo,Básico,Sucursal,Empresarial,4.9,47
777,Atacama,Estándar,Sucursal,Residencial,7.4,31
778,Los Lagos,Empresarial,App,Residencial,7.6,51
779,Valparaíso,Básico,Sucursal,Residencial,9.0,11
780,Valparaíso,Básico,Web,Residencial,7.5,50
781,Los Lagos,Básico,Telefónico,Residencial,8.7,22
782,Metropolitana,Básico,Telefónico,Pyme,8.8,42
783,Maule,Estándar,Telefónico,Residencial,10,70
784,Biobío,Estándar,Sucursal,Empresarial,10,82
785,Atacama,Estándar,Telefónico,Pyme,5.9,12
786,Maule,Básico,Sucursal,Residencial,7.3,39
787,Metropolitana,Básico,Web,Residencial,7.0,63
788,Maule,Básico,Sucursal,Empresarial,7.2,77
789,Araucanía,Premium,Telefónico,Residencial,8.6,32
790,Biobío,Premium,Sucursal,Empresarial,5.9,29
791,Los Lagos,Básico,Web,Residencial,8.0,35
792,Los Lagos,Estándar,Telefónico,Residencial,4.8,9
793,Biobío,Básico,App,Empresarial,6.1,80
794,Maule,Básico,App,Residencial,6.2,69
795,Metropolitana,Básico,App,Residencial,8.6,2
796,Araucanía,Básico,App,Residencial,8.6,44
797,Coquimbo,Básico,Sucursal,Pyme,4.1,43
798,Valparaíso,Premium,Web,Residencial,7.9,51
799,Valparaíso,Estándar,Web,Residencial,9.0,2
800,Valparaíso,Empresarial,Web,Residencial,4.4,57
801,Araucanía,Premium,App,Residencial,7.1,27
802,Maule,Básico,Telefónico,Pyme,6.4,21
803,Metropolitana,Premium,App,Residencial,6.4,7
804,Araucanía,Empresarial,Web,Empresarial,6.3,42
805,Metropolitana,Básico,Telefónico,Residencial,6.1,6
806,Atacama,Premium,Sucursal,Empresarial,8.0,20
807,Antofagasta,Premium,Web,Residencial,9.3,81
808,Metropolitana,Básico,Web,Empresarial,8.6,14
809,Biobío,Estándar,Telefónico,Pyme,7.9,57
810,Araucanía,Básico,Sucursal,Residencial,4.3,18
811,Los Lagos,Premium,Sucursal,Empresarial,5.1,63
812,Araucanía,Estándar,Telefónico,Residencial,6.4,60
813,Los Lagos,Premium,Web,Residencial,8.0,34
814,O_Higgins,Básico,App,Empresarial,8.4,65
815,Coquimbo,Premium,App,Empresarial,5.6,42
816,Valparaíso,Estándar,Sucursal,Residencial,9.1,64
817,O_Higgins,Básico,Telefónico,Residencial,6.6,67
818,Valparaíso,Básico,Web,Residencial,6.5,5
819,Araucanía,Básico,Web,Residencial,4.1,63
820,O_Higgins,Estándar,Telefónico,Residencial,5.7,29
821,Atacama,Premium,App,Pyme,7.7,11
822,Maule,Premium,App,Residencial,9.2,54
823,Antofagasta,Premium,App,Empresarial,7.1,10
824,Los Lagos,Básico,Web,Pyme,7.7,13
825,Valparaíso,Premium,Sucursal,Residencial,5.9,81
826,Biobío,Estándar,Sucursal,Empresarial,7.0,82
827,Atacama,Básico,Sucursal,Empresarial,6.4,24
828,O_Higgins,Estándar,Telefónico,Empresarial,7.6,69
829,Atacama,Estándar,Telefónico,Pyme,1.4,48
830,Coquimbo,Premium,Sucursal,Empresarial,5.3,42
831,Atacama,Básico,Web,Residencial,4.4,47
832,Maule,Estándar,Sucursal,Residencial,6.3,5
833,Los Lagos,Estándar,Web,Pyme,6.7,29
834,Araucanía,Premium,App,Empresarial,8.6,36
835,O_Higgins,Estándar,Web,Residencial,6.2,34
836,Antofagasta,Premium,Web,Residencial,7.5,39
837,Valparaíso,Estándar,Web,Empresarial,6.7,23
838,Maule,Premium,App,Residencial,4.0,39
839,Metropolitana,Premium,Sucursal,Residencial,10,45
840,Coquimbo,Estándar,App,Pyme,8.3,30
841,Atacama,Empresarial,Sucursal,Residencial,5.6,73
842,Biobío,Básico,Web,Residencial,7.0,51
843,Maule,Premium,App,Residencial,6.8,17
844,Antofagasta,Básico,App,Residencial,8.9,34
845,Valparaíso,Básico,Sucursal,Empresarial,7.9,72
846,Araucanía,Estándar,Web,Residencial,7.9,68
847,Araucanía,Básico,Telefónico,Empresarial,5.4,12
848,Valparaíso,Estándar,Sucursal,Residencial,10,25
849,Antofagasta,Básico,App,Empresarial,8.0,57
850,Atacama,Básico,App,Pyme,8.7,30
851,Araucanía,Estándar,Web,Empresarial,7.7,7
852,Araucanía,Empresarial,Web,Pyme,6.5,37
853,Metropolitana,Básico,App,Residencial,5.6,69
854,Araucanía,Básico,Telefónico,Residencial,7.5,80
855,Biobío,Estándar,App,Residencial,9.0,33
856,Biobío,Básico,Web,Empresarial,6.0,80
857,Los Lagos,Básico,App,Residencial,5.8,47
858,Valparaíso,Básico,Sucursal,Residencial,5.0,49
859,O_Higgins,Empresarial,App,Pyme,4.8,12
860,Biobío,Básico,Sucursal,Residencial,7.4,3
861,Metropolitana,Básico,Telefónico,Residencial,6.4,45
862,Antofagasta,Básico,Telefónico,Residencial,7.9,65
863,Los Lagos,Premium,Telefónico,Pyme,9.8,4
864,O_Higgins,Empresarial,Web,Residencial,5.1,51
865,Biobío,Básico,Sucursal,Residencial,5.6,30
866,Coquimbo,Básico,Web,Residencial,3.9,40
867,Atacama,Básico,Web,Residencial,8.6,26
868,Biobío,Básico,Web,Residencial,8.9,19
869,Atacama,Empresarial,Telefónico,Residencial,4.4,24
870,Antofagasta,Premium,Web,Empresarial,6.6,41
871,Coquimbo,Empresarial,Telefónico,Residencial,10,36
872,Biobío,Premium,App,Residencial,5.7,4
873,Atacama,Estándar,Web,Residencial,7.2,11
874,Maule,Básico,Sucursal,Empresarial,7.6,48
875,Biobío,Premium,Sucursal,Residencial,7.9,53
876,Metropolitana,Empresarial,Sucursal,Residencial,8.3,26
877,Araucanía,Básico,Sucursal,Pyme,5.6,59
878,Araucanía,Estándar,App,Empresarial,7.3,49
879,Antofagasta,Básico,App,Residencial,4.0,6
880,Araucanía,Estándar,Sucursal,Pyme,8.2,6
881,O_Higgins,Básico,App,Residencial,3.7,37
882,Maule,Básico,Telefónico,Empresarial,8.6,7
883,O_Higgins,Empresarial,Sucursal,Empresarial,4.4,15
884,Biobío,Premium,Web,Residencial,8.1,42
885,Maule,Básico,Sucursal,Residencial,6.9,59
886,Valparaíso,Básico,Web,Empresarial,6.0,16
887,Valparaíso,Básico,Sucursal,Empresarial,9.6,66
888,Atacama,Empresarial,Sucursal,Residencial,8.6,6
889,Biobío,Empresarial,Web,Residencial,9.1,7
890,Coquimbo,Básico,Sucursal,Residencial,9.6,24
891,Valparaíso,Premium,Web,Residencial,7.2,64
892,Maule,Estándar,App,Empresarial,6.9,64
893,Araucanía,Básico,Sucursal,Residencial,4.9,1
894,Araucanía,Premium,Telefónico,Empresarial,8.1,72
895,Araucanía,Básico,Web,Residencial,6.6,5
896,Atacama,Premium,Telefónico,Residencial,8.0,12
897,Metropolitana,Básico,Web,Residencial,6.6,77
898,Atacama,Premium,Web,Pyme,9.8,75
899,Antofagasta,Empresarial,App,Empresarial,5.5,9
900,Coquimbo,Premium,App,Residencial,10,18
901,Valparaíso,Estándar,Telefónico,Residencial,6.1,27
902,Atacama,Básico,App,Residencial,7.8,78
903,Los Lagos,Estándar,Telefónico,Residencial,5.0,17
904,Atacama,Estándar,Sucursal,Residencial,6.1,24
905,Atacama,Básico,Telefónico,Pyme,7.6,81
906,Valparaíso,Premium,Web,Empresarial,7.2,54
907,Coquimbo,Básico,Telefónico,Residencial,7.0,26
908,Los Lagos,Básico,App,Residencial,7.0,65
909,O_Higgins,Básico,App,Residencial,6.3,73
910,Atacama,Empresarial,Web,Residencial,8.8,44
911,Maule,Empresarial,App,Empresarial,4.7,69
912,Antofagasta,Estándar,Sucursal,Pyme,7.5,8
913,O_Higgins,Básico,Telefónico,Residencial,9.5,43
914,Antofagasta,Básico,Web,Residencial,7.5,4
915,Antofagasta,Empresarial,Web,Residencial,5.3,40
916,Antofagasta,Premium,Telefónico,Residencial,8.7,64
917,Araucanía,Básico,Telefónico,Residencial,6.9,5
918,Araucanía,Empresarial,Sucursal,Residencial,8.0,62
919,O_Higgins,Básico,Telefónico,Pyme,7.0,42
920,Biobío,Premium,App,Empresarial,5.0,67
921,Biobío,Básico,App,Residencial,6.7,1
922,Los Lagos,Empresarial,App,Residencial,5.1,6
923,Valparaíso,Estándar,Telefónico,Residencial,7.3,27
924,Antofagasta,Básico,Telefónico,Residencial,4.6,41
925,Maule,Estándar,Telefónico,Residencial,7.2,80
926,O_Higgins,Estándar,Web,Residencial,7.5,71
927,Antofagasta,Básico,Telefónico,Residencial,7.9,44
928,O_Higgins,Estándar,Web,Residencial,8.6,7
929,Valparaíso,Básico,App,Residencial,8.2,76
930,Maule,Estándar,Telefónico,Residencial,9.4,26
931,O_Higgins,Básico,Sucursal,Residencial,9.9,60
932,Valparaíso,Estándar,Sucursal,Residencial,9.0,29
933,Biobío,Premium,Telefónico,Pyme,5.0,43
