id_estudiante,sede,region,modalidad,jornada,programa,anio_cursado
EST000397,MET01,Metropolitana,A distancia,Diurno,Logística,2
EST000398,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,2
EST000399,MET01,Metropolitana,Presencial,Vespertino,Electricidad,3
EST000400,MET01,Metropolitana,Presencial,Diurno,Logística,1
EST000401,MET01,Metropolitana,Presencial,Diurno,Administración,1
EST000402,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,3
EST000403,MET01,Metropolitana,Presencial,Diurno,Marketing Digital,1
EST000404,MET01,Metropolitana,Presencial,Vespertino,Informática,4
EST000405,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,2
EST000406,MET01,Metropolitana,Presencial,Diurno,Marketing Digital,1
EST000407,MET01,Metropolitana,A distancia,Vespertino,Marketing Digital,3
EST000408,MET01,Metropolitana,A distancia,Vespertino,Contabilidad,1
EST000409,MET01,Metropolitana,A distancia,Vespertino,Electricidad,2
EST000410,MET01,Metropolitana,Presencial,Diurno,Contabilidad,2
EST000411,MET01,Metropolitana,A distancia,Vespertino,Contabilidad,1
EST000412,MET01,Metropolitana,Presencial,Vespertino,Enfermería,2
EST000413,MET01,Metropolitana,Presencial,Vespertino,Informática,1
EST000414,MET01,Metropolitana,A distancia,Vespertino,Administración,1
EST000415,MET01,Metropolitana,A distancia,Vespertino,Contabilidad,1
EST000416,MET01,Metropolitana,Presencial,Diurno,Mecánica Automotriz,4
EST000417,MET01,Metropolitana,A distancia,Vespertino,Administración,1
EST000418,MET01,Metropolitana,Presencial,Diurno,Gastronomía,4
EST000419,MET01,Metropolitana,Presencial,Diurno,Informática,3
EST000420,MET01,Metropolitana,Presencial,Diurno,Diseño Gráfico,1
EST000421,MET01,Metropolitana,Presencial,Diurno,Informática,3
EST000422,MET01,Metropolitana,Presencial,Diurno,Enfermería,3
EST000423,MET01,Metropolitana,Presencial,Diurno,Enfermería,3
EST000424,MET01,Metropolitana,Presencial,Vespertino,Electricidad,1
EST000425,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,3
EST000426,MET01,Metropolitana,A distancia,Diurno,Diseño Gráfico,1
EST000427,MET01,Metropolitana,A distancia,Diurno,Administración,4
EST000428,MET01,Metropolitana,A distancia,Diurno,Contabilidad,2
EST000429,MET01,Metropolitana,Presencial,Vespertino,Contabilidad,1
EST000430,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,3
EST000431,MET01,Metropolitana,Presencial,Diurno,Mecánica Automotriz,4
EST000432,MET01,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,1
EST000433,MET01,Metropolitana,A distancia,Vespertino,Administración,1
EST000434,MET01,Metropolitana,Presencial,Vespertino,Electricidad,4
EST000435,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,4
EST000436,MET01,Metropolitana,A distancia,Diurno,Informática,2
EST000437,MET01,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,3
EST000438,MET01,Metropolitana,A distancia,Diurno,Informática,4
EST000439,MET01,Metropolitana,Presencial,Diurno,Diseño Gráfico,2
EST000440,MET01,Metropolitana,Presencial,Vespertino,Informática,3
EST000441,MET01,Metropolitana,A distancia,Vespertino,Diseño Gráfico,2
EST000442,MET01,Metropolitana,Presencial,Diurno,Diseño Gráfico,2
EST000443,MET01,Metropolitana,Presencial,Diurno,Diseño Gráfico,3
EST000444,MET01,Metropolitana,A distancia,Diurno,Contabilidad,4
EST000445,MET01,Metropolitana,A distancia,Vespertino,Contabilidad,4
EST000446,MET01,Metropolitana,Presencial,Diurno,Marketing Digital,4
EST000447,MET01,Metropolitana,A distancia,Diurno,Logística,4
EST000448,MET01,Metropolitana,Presencial,Diurno,Administración,1
EST000449,MET01,Metropolitana,Presencial,Vespertino,Diseño Gráfico,4
EST000450,MET01,Metropolitana,Presencial,Vespertino,Administración,3
EST000451,MET01,Metropolitana,Presencial,Vespertino,Marketing Digital,4
EST000452,MET01,Metropolitana,Presencial,Diurno,Contabilidad,1
EST000453,MET01,Metropolitana,Presencial,Diurno,Diseño Gráfico,2
EST000454,MET01,Metropolitana,A distancia,Diurno,Administración,1
EST000455,MET01,Metropolitana,A distancia,Vespertino,Informática,2
EST000456,MET01,Metropolitana,Presencial,Diurno,Logística,4
EST000457,MET01,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,2
EST000458,MET01,Metropolitana,A distancia,Vespertino,Administración,2
EST000459,MET01,Metropolitana,A distancia,Diurno,Enfermería,1
EST000460,MET01,Metropolitana,A distancia,Diurno,Administración,1
EST000461,MET01,Metropolitana,Presencial,Diurno,Enfermería,3
EST000462,MET01,Metropolitana,Presencial,Vespertino,Electricidad,1
EST000463,MET01,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,3
EST000464,MET01,Metropolitana,Presencial,Vespertino,Informática,2
EST000465,MET01,Metropolitana,Presencial,Diurno,Contabilidad,4
EST000466,MET01,Metropolitana,A distancia,Vespertino,Diseño Gráfico,1
EST000467,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,4
EST000468,MET01,Metropolitana,Presencial,Diurno,Administración,2
EST000469,MET01,Metropolitana,Presencial,Diurno,Administración,2
EST000470,MET01,Metropolitana,Presencial,Diurno,Contabilidad,4
EST000471,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,2
EST000472,MET01,Metropolitana,A distancia,Diurno,Diseño Gráfico,2
EST000473,MET01,Metropolitana,A distancia,Vespertino,Marketing Digital,4
EST000474,MET01,Metropolitana,A distancia,Diurno,Diseño Gráfico,2
EST000475,MET01,Metropolitana,Presencial,Diurno,Informática,1
EST000476,MET01,Metropolitana,A distancia,Diurno,Gastronomía,1
EST000477,MET01,Metropolitana,Presencial,Diurno,Enfermería,1
EST000478,MET01,Metropolitana,Presencial,Diurno,Contabilidad,4
EST000479,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,2
EST000480,MET01,Metropolitana,Presencial,Diurno,Informática,3
EST000481,MET01,Metropolitana,A distancia,Diurno,Electricidad,3
EST000482,MET01,Metropolitana,Presencial,Diurno,Diseño Gráfico,1
EST000483,MET01,Metropolitana,Presencial,Vespertino,Diseño Gráfico,3
EST000484,MET01,Metropolitana,Presencial,Diurno,Informática,3
EST000485,MET01,Metropolitana,Presencial,Vespertino,Electricidad,2
EST000486,MET01,Metropolitana,Presencial,Vespertino,Diseño Gráfico,1
EST000487,MET01,Metropolitana,Presencial,Vespertino,Informática,3
EST000488,MET01,Metropolitana,Presencial,Diurno,Contabilidad,1
EST000489,MET01,Metropolitana,Presencial,Diurno,Mecánica Automotriz,1
EST000490,MET01,Metropolitana,Presencial,Diurno,Marketing Digital,2
EST000491,MET01,Metropolitana,A distancia,Diurno,Informática,2
EST000492,MET01,Metropolitana,A distancia,Vespertino,Enfermería,1
EST000493,MET01,Metropolitana,A distancia,Diurno,Logística,1
EST000494,MET01,Metropolitana,Presencial,Vespertino,Diseño Gráfico,1
EST000495,MET01,Metropolitana,Presencial,Diurno,Marketing Digital,4
EST000496,MET01,Metropolitana,A distancia,Diurno,Logística,2
EST000497,MET01,Metropolitana,Presencial,Diurno,Contabilidad,1
EST000498,MET01,Metropolitana,A distancia,Vespertino,Gastronomía,4
EST000499,MET01,Metropolitana,Presencial,Diurno,Enfermería,4
EST000500,MET01,Metropolitana,Presencial,Diurno,Contabilidad,3
EST000501,MET01,Metropolitana,Presencial,Diurno,Electricidad,2
EST000502,MET01,Metropolitana,A distancia,Diurno,Marketing Digital,2
EST000503,MET01,Metropolitana,Presencial,Vespertino,Contabilidad,4
EST000504,MET01,Metropolitana,Presencial,Diurno,Logística,1
EST000505,MET01,Metropolitana,A distancia,Diurno,Diseño Gráfico,1
EST000506,MET01,Metropolitana,A distancia,Vespertino,Marketing Digital,4
EST000507,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,4
EST000508,MET01,Metropolitana,Presencial,Vespertino,Informática,1
EST000509,MET01,Metropolitana,Presencial,Vespertino,Electricidad,1
EST000510,MET01,Metropolitana,A distancia,Diurno,Logística,3
EST000511,MET01,Metropolitana,Presencial,Diurno,Mecánica Automotriz,1
EST000512,MET01,Metropolitana,Presencial,Diurno,Mecánica Automotriz,2
EST000513,MET01,Metropolitana,Presencial,Vespertino,Enfermería,3
EST000514,MET01,Metropolitana,Presencial,Vespertino,Logística,1
EST000515,MET01,Metropolitana,Presencial,Diurno,Logística,4
EST000516,MET01,Metropolitana,Presencial,Vespertino,Enfermería,2
EST000517,MET01,Metropolitana,A distancia,Vespertino,Administración,1
EST000518,MET01,Metropolitana,A distancia,Vespertino,Diseño Gráfico,2
EST000519,MET01,Metropolitana,Presencial,Diurno,Electricidad,2
EST000520,MET01,Metropolitana,Presencial,Vespertino,Logística,1
EST000521,MET01,Metropolitana,A distancia,Diurno,Informática,1
EST000522,MET01,Metropolitana,A distancia,Vespertino,Diseño Gráfico,1
EST000523,MET01,Metropolitana,A distancia,Vespertino,Diseño Gráfico,1
EST000524,MET01,Metropolitana,A distancia,Diurno,Logística,4
EST000525,MET01,Metropolitana,Presencial,Diurno,Enfermería,3
EST000526,MET01,Metropolitana,Presencial,Vespertino,Marketing Digital,3
EST000527,MET01,Metropolitana,Presencial,Diurno,Informática,3
EST000528,MET01,Metropolitana,Presencial,Diurno,Diseño Gráfico,4
EST000529,MET01,Metropolitana,Presencial,Diurno,Marketing Digital,3
EST000530,MET01,Metropolitana,A distancia,Vespertino,Informática,1
EST000531,MET01,Metropolitana,Presencial,Diurno,Marketing Digital,3
EST000532,MET01,Metropolitana,Presencial,Diurno,Informática,1
EST000533,MET01,Metropolitana,A distancia,Vespertino,Contabilidad,1
EST000534,MET01,Metropolitana,Presencial,Diurno,Enfermería,2
EST000535,MET01,Metropolitana,A distancia,Vespertino,Logística,4
EST000536,MET01,Metropolitana,A distancia,Vespertino,Enfermería,1
EST000537,MET01,Metropolitana,A distancia,Vespertino,Electricidad,1
EST000538,MET01,Metropolitana,A distancia,Diurno,Administración,4
EST000539,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,1
EST000540,MET01,Metropolitana,Presencial,Diurno,Gastronomía,2
EST000541,MET01,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,2
EST000542,MET01,Metropolitana,Presencial,Vespertino,Contabilidad,2
EST000543,MET01,Metropolitana,A distancia,Vespertino,Diseño Gráfico,2
EST000544,MET01,Metropolitana,Presencial,Diurno,Electricidad,2
EST000545,MET01,Metropolitana,A distancia,Diurno,Mecánica Automotriz,4
EST000546,MET01,Metropolitana,Presencial,Vespertino,Enfermería,3
EST000547,MET01,Metropolitana,A distancia,Diurno,Mecánica Automotriz,1
EST000548,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,1
EST000549,MET01,Metropolitana,Presencial,Diurno,Enfermería,2
EST000550,MET01,Metropolitana,Presencial,Diurno,Electricidad,2
EST000551,MET01,Metropolitana,Presencial,Vespertino,Diseño Gráfico,2
EST000552,MET01,Metropolitana,A distancia,Diurno,Contabilidad,4
EST000553,MET01,Metropolitana,A distancia,Diurno,Contabilidad,1
EST000554,MET01,Metropolitana,Presencial,Diurno,Gastronomía,4
EST000555,MET01,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,1
EST000556,MET01,Metropolitana,Presencial,Vespertino,Informática,2
EST000557,MET01,Metropolitana,Presencial,Vespertino,Informática,4
EST000558,MET01,Metropolitana,Presencial,Vespertino,Electricidad,1
EST000559,MET01,Metropolitana,Presencial,Vespertino,Administración,2
EST000560,MET01,Metropolitana,Presencial,Diurno,Gastronomía,1
EST000561,MET01,Metropolitana,Presencial,Diurno,Administración,2
EST000562,MET01,Metropolitana,A distancia,Vespertino,Electricidad,3
EST000563,MET01,Metropolitana,Presencial,Vespertino,Administración,3
EST000564,MET01,Metropolitana,A distancia,Vespertino,Enfermería,3
EST000565,MET01,Metropolitana,Presencial,Diurno,Logística,2
EST000566,MET01,Metropolitana,A distancia,Vespertino,Gastronomía,4
EST000567,MET01,Metropolitana,Presencial,Vespertino,Administración,1
EST000568,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,2
EST000569,MET01,Metropolitana,A distancia,Vespertino,Logística,3
EST000570,MET01,Metropolitana,A distancia,Vespertino,Electricidad,3
EST000571,MET01,Metropolitana,Presencial,Diurno,Informática,4
EST000572,MET01,Metropolitana,Presencial,Diurno,Marketing Digital,4
EST000573,MET01,Metropolitana,Presencial,Diurno,Informática,2
EST000574,MET01,Metropolitana,Presencial,Diurno,Logística,4
EST000575,MET01,Metropolitana,Presencial,Vespertino,Administración,2
EST000576,MET01,Metropolitana,A distancia,Vespertino,Contabilidad,3
EST000577,MET01,Metropolitana,A distancia,Diurno,Electricidad,4
EST000578,MET01,Metropolitana,Presencial,Vespertino,Contabilidad,4
EST000579,MET01,Metropolitana,Presencial,Diurno,Logística,4
EST000580,MET01,Metropolitana,Presencial,Diurno,Enfermería,2
EST000581,MET01,Metropolitana,Presencial,Vespertino,Enfermería,4
EST000582,MET01,Metropolitana,Presencial,Diurno,Administración,3
EST000583,MET01,Metropolitana,A distancia,Diurno,Marketing Digital,4
EST000584,MET01,Metropolitana,Presencial,Vespertino,Diseño Gráfico,4
EST000585,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,2
EST000586,MET01,Metropolitana,Presencial,Vespertino,Contabilidad,1
EST000587,MET01,Metropolitana,Presencial,Diurno,Informática,4
EST000588,MET01,Metropolitana,Presencial,Diurno,Logística,2
EST000589,MET01,Metropolitana,Presencial,Diurno,Logística,1
EST000590,MET01,Metropolitana,A distancia,Diurno,Informática,2
EST000591,MET01,Metropolitana,Presencial,Diurno,Electricidad,1
EST000592,MET01,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,4
EST000593,MET01,Metropolitana,Presencial,Vespertino,Informática,3
EST000594,MET01,Metropolitana,A distancia,Diurno,Electricidad,3
EST000595,MET01,Metropolitana,Presencial,Vespertino,Marketing Digital,3
EST000596,MET01,Metropolitana,A distancia,Vespertino,Marketing Digital,2
EST000597,MET01,Metropolitana,Presencial,Vespertino,Logística,2
EST000598,MET01,Metropolitana,Presencial,Diurno,Electricidad,4
EST000599,MET01,Metropolitana,Presencial,Vespertino,Administración,2
EST000600,MET01,Metropolitana,Presencial,Vespertino,Administración,3
EST000601,MET01,Metropolitana,Presencial,Diurno,Electricidad,1
EST000602,MET01,Metropolitana,Presencial,Diurno,Electricidad,2
EST000603,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,2
EST000604,MET01,Metropolitana,Presencial,Vespertino,Electricidad,4
EST000605,MET01,Metropolitana,Presencial,Diurno,Logística,3
EST000606,MET01,Metropolitana,Presencial,Vespertino,Diseño Gráfico,4
EST000607,MET01,Metropolitana,A distancia,Diurno,Electricidad,4
EST000608,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,3
EST000609,MET01,Metropolitana,A distancia,Diurno,Marketing Digital,1
EST000610,MET01,Metropolitana,A distancia,Diurno,Mecánica Automotriz,1
EST000611,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,1
EST000612,MET01,Metropolitana,A distancia,Diurno,Diseño Gráfico,4
EST000613,MET01,Metropolitana,Presencial,Vespertino,Electricidad,4
EST000614,MET01,Metropolitana,Presencial,Diurno,Logística,2
EST000615,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,2
EST000616,MET01,Metropolitana,Presencial,Diurno,Informática,3
EST000617,MET01,Metropolitana,Presencial,Vespertino,Enfermería,4
EST000618,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,2
EST000619,MET01,Metropolitana,Presencial,Vespertino,Logística,1
EST000620,MET01,Metropolitana,A distancia,Vespertino,Marketing Digital,4
EST000621,MET01,Metropolitana,Presencial,Diurno,Logística,4
EST000622,MET01,Metropolitana,Presencial,Vespertino,Informática,2
EST000623,MET01,Metropolitana,A distancia,Diurno,Logística,1
EST000624,MET01,Metropolitana,Presencial,Diurno,Logística,4
EST000625,MET01,Metropolitana,Presencial,Vespertino,Logística,2
EST000626,MET01,Metropolitana,A distancia,Diurno,Informática,2
EST000627,MET01,Metropolitana,A distancia,Diurno,Mecánica Automotriz,1
EST000628,MET01,Metropolitana,Presencial,Diurno,Diseño Gráfico,4
EST000629,MET01,Metropolitana,Presencial,Diurno,Marketing Digital,1
EST000630,MET01,Metropolitana,Presencial,Diurno,Contabilidad,1
EST000631,MET01,Metropolitana,A distancia,Diurno,Electricidad,3
EST000632,MET01,Metropolitana,A distancia,Vespertino,Enfermería,4
EST000633,MET01,Metropolitana,Presencial,Diurno,Enfermería,3
EST000634,MET01,Metropolitana,Presencial,Diurno,Mecánica Automotriz,2
EST000635,MET01,Metropolitana,Presencial,Vespertino,Enfermería,3
EST000636,MET01,Metropolitana,Presencial,Vespertino,Informática,3
EST000637,MET01,Metropolitana,Presencial,Diurno,Administración,4
EST000638,MET01,Metropolitana,A distancia,Diurno,Logística,1
EST000639,MET01,Metropolitana,A distancia,Vespertino,Gastronomía,4
EST000640,MET01,Metropolitana,A distancia,Diurno,Marketing Digital,1
EST000641,MET01,Metropolitana,Presencial,Diurno,Enfermería,4
EST000642,MET01,Metropolitana,A distancia,Diurno,Mecánica Automotriz,3
EST000643,MET01,Metropolitana,Presencial,Vespertino,Informática,3
EST000644,MET01,Metropolitana,A distancia,Diurno,Informática,2
EST000645,MET01,Metropolitana,A distancia,Diurno,Contabilidad,2
EST000646,MET01,Metropolitana,Presencial,Vespertino,Contabilidad,3
EST000647,MET01,Metropolitana,Presencial,Vespertino,Contabilidad,1
EST000648,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,4
EST000649,MET01,Metropolitana,A distancia,Vespertino,Enfermería,1
EST000650,MET01,Metropolitana,Presencial,Vespertino,Gastronomía,2
EST000651,MET01,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,1
EST000652,MET01,Metropolitana,Presencial,Diurno,Informática,1
EST000653,MET01,Metropolitana,A distancia,Vespertino,Electricidad,1
EST000654,MET01,Metropolitana,Presencial,Vespertino,Diseño Gráfico,3
EST000655,MET01,Metropolitana,Presencial,Vespertino,Informática,2
EST000656,MET01,Metropolitana,A distancia,Diurno,Mecánica Automotriz,1
EST000657,MET01,Metropolitana,A distancia,Diurno,Gastronomía,2
EST000658,MET01,Metropolitana,Presencial,Diurno,Enfermería,2
EST000659,MET01,Metropolitana,Presencial,Diurno,Diseño Gráfico,1
EST000660,MET01,Metropolitana,A distancia,Diurno,Electricidad,4
EST000661,MET01,Metropolitana,A distancia,Diurno,Enfermería,1
EST000662,MET01,Metropolitana,A distancia,Vespertino,Logística,2
EST000663,MET01,Metropolitana,Presencial,Diurno,Informática,4
EST000664,MET01,Metropolitana,A distancia,Vespertino,Enfermería,2
EST000665,MET01,Metropolitana,Presencial,Diurno,Mecánica Automotriz,1
EST000666,MET01,Metropolitana,A distancia,Diurno,Logística,4
EST000667,MET01,Metropolitana,Presencial,Diurno,Enfermería,2
EST000668,MET01,Metropolitana,Presencial,Diurno,Contabilidad,3
EST000669,MET01,Metropolitana,A distancia,Vespertino,Informática,1
EST000670,MET01,Metropolitana,A distancia,Vespertino,Diseño Gráfico,4
EST000671,MET01,Metropolitana,A distancia,Vespertino,Logística,2
EST000672,MET01,Metropolitana,Presencial,Vespertino,Administración,1
