id_viaje,fecha,origen,destino,tipo_bus,pasajeros,precio_clp,duracion_horas
VJ-00335,2024-01-14,Antofagasta,Santiago,Semi-cama,36,12000.0,3.9
VJ-00336,2024-01-14,Concepción,La Serena,Económico,30,8700.0,2.1
VJ-00337,2024-01-15,Puerto Montt,La Serena,Semi-cama,36,8100.0,4.4
VJ-00338,2024-01-15,Santiago,La Serena,Cama,30,18200.0,14.0
VJ-00339,2024-01-15,Santiago,Valparaíso,Semi-cama,41,14200.0,3.9
VJ-00340,2024-01-15,Puerto Montt,Iquique,Semi-cama,37,19700.0,10.6
VJ-00341,2024-01-15,Santiago,Temuco,Semi-cama,29,13700.0,7.5
VJ-00342,2024-01-15,Concepción,Iquique,Cama,35,24900.0,4.9
VJ-00343,2024-01-15,Valparaíso,Concepción,Semi-cama,31,16100.0,10.8
VJ-00344,2024-01-15,La Serena,Temuco,Semi-cama,33,11600.0,8.5
VJ-00345,2024-01-15,Temuco,Valparaíso,Semi-cama,34,13400.0,6.7
VJ-00346,2024-01-15,Valparaíso,Iquique,Semi-cama,33,15900.0,5.1
VJ-00347,2024-01-15,Valparaíso,Santiago,Semi-cama,40,11400.0,7.8
VJ-00348,2024-01-15,Iquique,Concepción,Cama Premium,39,26100.0,3.0
VJ-00349,2024-01-15,Concepción,Valparaíso,Semi-cama,38,11600.0,4.7
VJ-00350,2024-01-15,Concepción,Valparaíso,Semi-cama,40,12300.0,9.5
VJ-00351,2024-01-15,Concepción,Valparaíso,Cama Premium,38,25200.0,4.3
VJ-00352,2024-01-15,Temuco,Puerto Montt,Semi-cama,33,12900.0,5.9
VJ-00353,2024-01-15,Santiago,Puerto Montt,Económico,30,7900.0,2.2
VJ-00354,2024-01-15,Valparaíso,La Serena,Económico,29,7600.0,7.2
VJ-00355,2024-01-15,Valparaíso,Puerto Montt,Cama,20,24900.0,4.0
VJ-00356,2024-01-15,Temuco,Antofagasta,Económico,26,9900.0,6.4
VJ-00357,2024-01-15,Concepción,La Serena,Cama Premium,23,29100.0,14.0
VJ-00358,2024-01-15,La Serena,Temuco,Económico,36,7800.0,3.8
VJ-00359,2024-01-15,Santiago,Antofagasta,Cama,29,16900.0,8.4
VJ-00360,2024-01-15,La Serena,Puerto Montt,Cama Premium,31,29200.0,4.8
VJ-00361,2024-01-16,La Serena,Santiago,Económico,28,8700.0,5.9
VJ-00362,2024-01-16,Concepción,Valparaíso,Semi-cama,34,11400.0,6.3
VJ-00363,2024-01-16,Santiago,La Serena,Cama,34,17400.0,11.1
VJ-00364,2024-01-16,Temuco,Valparaíso,Cama,32,16000.0,5.9
VJ-00365,2024-01-16,Santiago,Temuco,Económico,28,7800.0,2.7
VJ-00366,2024-01-16,Antofagasta,Santiago,Cama Premium,35,34800.0,4.3
VJ-00367,2024-01-16,Temuco,Puerto Montt,Semi-cama,31,14000.0,
VJ-00368,2024-01-16,La Serena,Iquique,Cama,36,19900.0,6.6
VJ-00369,2024-01-16,Santiago,La Serena,Cama,41,20300.0,8.6
VJ-00370,2024-01-16,Antofagasta,Puerto Montt,Semi-cama,33,13100.0,10.6
VJ-00371,2024-01-16,Puerto Montt,Santiago,Cama,30,14600.0,14.0
VJ-00372,2024-01-16,Santiago,La Serena,Económico,35,6700.0,5.4
VJ-00373,2024-01-16,Santiago,Puerto Montt,Cama Premium,36,27100.0,10.7
VJ-00374,2024-01-16,Concepción,Puerto Montt,Semi-cama,30,18700.0,3.4
VJ-00375,2024-01-16,Temuco,La Serena,Semi-cama,36,13700.0,4.1
VJ-00376,2024-01-16,Temuco,Concepción,Cama Premium,32,28800.0,4.3
VJ-00377,2024-01-16,Santiago,La Serena,Cama,34,16200.0,10.1
VJ-00378,2024-01-16,Santiago,Puerto Montt,Semi-cama,36,14500.0,5.8
VJ-00379,2024-01-16,Iquique,Santiago,Semi-cama,26,13900.0,2.4
VJ-00380,2024-01-16,Santiago,Concepción,Cama Premium,27,21300.0,8.8
VJ-00381,2024-01-16,Iquique,Antofagasta,Semi-cama,26,13200.0,12.5
VJ-00382,2024-01-16,Santiago,Valparaíso,Semi-cama,40,12100.0,12.7
VJ-00383,2024-01-16,La Serena,Temuco,Semi-cama,30,15400.0,2.6
VJ-00384,2024-01-16,Concepción,Puerto Montt,Semi-cama,26,13400.0,7.3
VJ-00385,2024-01-17,Concepción,Iquique,Semi-cama,28,12300.0,3.7
VJ-00386,2024-01-17,Santiago,Concepción,Cama,39,12900.0,10.2
VJ-00387,2024-01-17,Concepción,Puerto Montt,Económico,33,6500.0,8.5
VJ-00388,2024-01-17,Santiago,Valparaíso,Semi-cama,30,14100.0,8.2
VJ-00389,2024-01-17,Iquique,Antofagasta,Semi-cama,33,10400.0,9.3
VJ-00390,2024-01-17,Temuco,Santiago,Cama,33,20000.0,7.1
VJ-00391,2024-01-17,Iquique,Concepción,Semi-cama,34,9600.0,11.5
VJ-00392,2024-01-17,Antofagasta,Valparaíso,Cama Premium,31,29300.0,4.8
VJ-00393,2024-01-17,Antofagasta,Concepción,Semi-cama,38,15900.0,4.8
VJ-00394,2024-01-17,Temuco,La Serena,Económico,33,8500.0,6.5
VJ-00395,2024-01-17,La Serena,Valparaíso,Cama Premium,28,23800.0,4.5
VJ-00396,2024-01-17,Santiago,Puerto Montt,Cama Premium,43,32400.0,8.5
VJ-00397,2024-01-17,Temuco,Iquique,Cama,33,21400.0,3.1
VJ-00398,2024-01-17,Concepción,Puerto Montt,Económico,40,9700.0,13.5
VJ-00399,2024-01-17,Santiago,Temuco,Económico,29,7300.0,7.3
VJ-00400,2024-01-17,Santiago,La Serena,Cama,32,25900.0,7.8
VJ-00401,2024-01-17,Santiago,La Serena,Económico,29,8500.0,11.1
VJ-00402,2024-01-17,Iquique,Valparaíso,Económico,41,7100.0,
VJ-00403,2024-01-17,Iquique,Antofagasta,Económico,33,8700.0,9.8
VJ-00404,2024-01-17,Iquique,Puerto Montt,Cama Premium,24,28300.0,12.8
VJ-00405,2024-01-17,Valparaíso,Puerto Montt,Económico,30,9200.0,9.9
VJ-00406,2024-01-17,La Serena,Puerto Montt,Semi-cama,31,13800.0,3.5
VJ-00407,2024-01-17,Valparaíso,La Serena,Cama,32,28500.0,13.9
VJ-00408,2024-01-17,Antofagasta,Concepción,Cama,29,17100.0,10.5
VJ-00409,2024-01-18,Valparaíso,Temuco,Semi-cama,30,19300.0,5.3
VJ-00410,2024-01-18,Antofagasta,Santiago,Económico,35,8700.0,7.7
VJ-00411,2024-01-18,Puerto Montt,Santiago,Semi-cama,27,14300.0,6.0
VJ-00412,2024-01-18,Valparaíso,Puerto Montt,Semi-cama,33,12400.0,4.9
VJ-00413,2024-01-18,Temuco,Antofagasta,Cama,31,21400.0,4.4
VJ-00414,2024-01-18,Valparaíso,Iquique,Cama,39,19600.0,3.3
VJ-00415,2024-01-18,Santiago,Puerto Montt,Semi-cama,30,14400.0,2.5
VJ-00416,2024-01-18,Valparaíso,Santiago,Semi-cama,33,15500.0,
VJ-00417,2024-01-18,Iquique,Concepción,Económico,33,9100.0,5.7
VJ-00418,2024-01-18,La Serena,Puerto Montt,Económico,39,7400.0,5.8
VJ-00419,2024-01-18,La Serena,Antofagasta,Cama Premium,37,26200.0,5.4
VJ-00420,2024-01-18,Santiago,Puerto Montt,Cama Premium,34,35800.0,6.1
VJ-00421,2024-01-18,La Serena,Santiago,Semi-cama,45,14700.0,4.2
VJ-00422,2024-01-18,Antofagasta,Valparaíso,Económico,29,8300.0,3.3
VJ-00423,2024-01-18,Iquique,La Serena,Cama Premium,34,25700.0,5.6
VJ-00424,2024-01-18,Santiago,Puerto Montt,Semi-cama,33,11900.0,6.0
VJ-00425,2024-01-18,Temuco,Antofagasta,Económico,28,10200.0,6.3
VJ-00426,2024-01-18,Concepción,Santiago,Cama,30,19300.0,6.8
VJ-00427,2024-01-18,Santiago,Temuco,Económico,35,7600.0,14.0
VJ-00428,2024-01-18,La Serena,Concepción,Semi-cama,44,14800.0,8.4
VJ-00429,2024-01-18,Temuco,Santiago,Cama,29,20700.0,4.2
VJ-00430,2024-01-18,Antofagasta,La Serena,Semi-cama,39,14800.0,2.7
VJ-00431,2024-01-18,Santiago,Puerto Montt,Semi-cama,36,12100.0,3.0
VJ-00432,2024-01-18,Santiago,Concepción,Cama,24,18400.0,7.8
VJ-00433,2024-01-19,Santiago,Iquique,Semi-cama,32,16400.0,3.7
VJ-00434,2024-01-19,Puerto Montt,Antofagasta,Económico,22,7700.0,7.7
VJ-00435,2024-01-19,Santiago,La Serena,Económico,27,10600.0,5.9
VJ-00436,2024-01-19,Valparaíso,Temuco,Económico,35,8500.0,5.3
VJ-00437,2024-01-19,Concepción,Valparaíso,Cama,40,18400.0,6.6
VJ-00438,2024-01-19,Iquique,Antofagasta,Semi-cama,38,10700.0,7.3
VJ-00439,2024-01-19,Santiago,Puerto Montt,Cama,31,20900.0,14.0
VJ-00440,2024-01-19,Temuco,Iquique,Semi-cama,21,14500.0,4.6
VJ-00441,2024-01-19,Iquique,Valparaíso,Semi-cama,39,14400.0,7.0
VJ-00442,2024-01-19,Temuco,Concepción,Económico,39,10100.0,6.0
VJ-00443,2024-01-19,La Serena,Concepción,Semi-cama,34,11600.0,6.8
VJ-00444,2024-01-19,Iquique,Concepción,Cama Premium,32,23400.0,6.8
VJ-00445,2024-01-19,Concepción,Iquique,Económico,32,9900.0,8.2
VJ-00446,2024-01-19,Santiago,Temuco,Cama,38,20700.0,5.1
VJ-00447,2024-01-19,Antofagasta,Puerto Montt,Semi-cama,41,16200.0,7.6
VJ-00448,2024-01-19,Valparaíso,Temuco,Económico,37,9500.0,4.9
VJ-00449,2024-01-19,Antofagasta,La Serena,Cama,36,18900.0,10.6
VJ-00450,2024-01-19,Santiago,La Serena,Semi-cama,29,13500.0,7.5
VJ-00451,2024-01-19,Puerto Montt,Valparaíso,Semi-cama,25,15100.0,7.2
VJ-00452,2024-01-19,Santiago,Puerto Montt,Económico,37,9800.0,2.7
VJ-00453,2024-01-19,Temuco,Santiago,Semi-cama,32,13700.0,14.0
VJ-00454,2024-01-19,Santiago,Puerto Montt,Semi-cama,36,15400.0,6.1
VJ-00455,2024-01-19,Puerto Montt,Santiago,Semi-cama,33,11300.0,5.8
VJ-00456,2024-01-19,La Serena,Santiago,Económico,28,7800.0,13.4
VJ-00457,2024-01-20,La Serena,Valparaíso,Semi-cama,29,13400.0,8.9
VJ-00458,2024-01-20,Antofagasta,Concepción,Semi-cama,29,12600.0,8.1
VJ-00459,2024-01-20,Valparaíso,Antofagasta,Semi-cama,27,14600.0,4.3
VJ-00460,2024-01-20,La Serena,Puerto Montt,Económico,33,8100.0,4.9
VJ-00461,2024-01-20,Valparaíso,Concepción,Económico,38,6200.0,6.8
VJ-00462,2024-01-20,Santiago,Temuco,Económico,39,8800.0,6.1
VJ-00463,2024-01-20,Puerto Montt,La Serena,Económico,30,9800.0,6.9
VJ-00464,2024-01-20,Valparaíso,Temuco,Semi-cama,33,12900.0,2.9
VJ-00465,2024-01-20,Puerto Montt,La Serena,Semi-cama,43,14600.0,4.4
VJ-00466,2024-01-20,La Serena,Concepción,Cama Premium,41,30100.0,7.2
VJ-00467,2024-01-20,Santiago,Concepción,Cama,28,19300.0,7.3
VJ-00468,2024-01-20,Valparaíso,Santiago,Cama Premium,38,24000.0,4.6
VJ-00469,2024-01-20,Valparaíso,Antofagasta,Cama,25,20800.0,5.8
VJ-00470,2024-01-20,La Serena,Temuco,Semi-cama,31,12800.0,3.7
VJ-00471,2024-01-20,Valparaíso,Santiago,Económico,37,8700.0,4.4
VJ-00472,2024-01-20,Antofagasta,Iquique,Semi-cama,28,11000.0,8.8
VJ-00473,2024-01-20,Santiago,Iquique,Semi-cama,39,16000.0,2.2
VJ-00474,2024-01-20,Iquique,Santiago,Económico,39,9300.0,8.5
VJ-00475,2024-01-20,Concepción,Antofagasta,Cama,31,15900.0,10.6
VJ-00476,2024-01-20,Iquique,Concepción,Económico,39,9500.0,9.6
VJ-00477,2024-01-20,Concepción,Santiago,Semi-cama,18,12000.0,2.1
VJ-00478,2024-01-20,Puerto Montt,Concepción,Económico,27,9800.0,1.8
VJ-00479,2024-01-20,Valparaíso,Iquique,Económico,36,9100.0,3.9
VJ-00480,2024-01-20,Valparaíso,Santiago,Cama,37,13000.0,11.4
VJ-00481,2024-01-21,Santiago,Puerto Montt,Semi-cama,32,14400.0,4.4
VJ-00482,2024-01-21,Valparaíso,Antofagasta,Semi-cama,28,13500.0,5.6
VJ-00483,2024-01-21,Temuco,Antofagasta,Económico,23,7700.0,
VJ-00484,2024-01-21,La Serena,Puerto Montt,Cama Premium,30,32500.0,
VJ-00485,2024-01-21,Concepción,Valparaíso,Cama Premium,32,25500.0,
VJ-00486,2024-01-21,Santiago,Antofagasta,Semi-cama,45,12700.0,3.6
VJ-00487,2024-01-21,Antofagasta,La Serena,Cama,30,20100.0,12.9
VJ-00488,2024-01-21,Antofagasta,Santiago,Económico,26,6800.0,4.9
VJ-00489,2024-01-21,Santiago,Iquique,Semi-cama,28,13300.0,8.1
VJ-00490,2024-01-21,Iquique,Temuco,Económico,33,7800.0,4.1
VJ-00491,2024-01-21,Concepción,Puerto Montt,Económico,27,8200.0,6.1
VJ-00492,2024-01-21,Valparaíso,Iquique,Cama,26,20500.0,7.1
VJ-00493,2024-01-21,Concepción,Puerto Montt,Semi-cama,30,15900.0,3.9
VJ-00494,2024-01-21,Iquique,Santiago,Económico,27,9100.0,7.7
VJ-00495,2024-01-21,Temuco,Antofagasta,Cama,33,,9.1
VJ-00496,2024-01-21,Iquique,Puerto Montt,Cama,36,18300.0,5.9
VJ-00497,2024-01-21,Puerto Montt,La Serena,Económico,27,9800.0,9.2
VJ-00498,2024-01-21,Santiago,Concepción,Económico,35,8500.0,5.3
VJ-00499,2024-01-21,Santiago,Concepción,Económico,42,6700.0,2.6
VJ-00500,2024-01-21,Santiago,Concepción,Cama,34,18200.0,5.8
VJ-00501,2024-01-21,Santiago,Antofagasta,Cama Premium,26,27100.0,8.5
VJ-00502,2024-01-21,Iquique,Santiago,Semi-cama,37,11600.0,5.8
VJ-00503,2024-01-21,La Serena,Temuco,Económico,33,8300.0,5.6
VJ-00504,2024-01-21,Valparaíso,Santiago,Semi-cama,42,13800.0,8.9
VJ-00505,2024-01-22,Concepción,Temuco,Cama,35,18600.0,8.9
VJ-00506,2024-01-22,La Serena,Antofagasta,Semi-cama,22,13700.0,8.2
VJ-00507,2024-01-22,Concepción,Iquique,Semi-cama,26,17200.0,8.7
VJ-00508,2024-01-22,Concepción,Santiago,Semi-cama,36,,5.5
VJ-00509,2024-01-22,La Serena,Valparaíso,Semi-cama,28,12900.0,6.4
VJ-00510,2024-01-22,Santiago,Valparaíso,Semi-cama,43,10800.0,10.7
VJ-00511,2024-01-22,Concepción,Iquique,Semi-cama,36,11900.0,
VJ-00512,2024-01-22,Temuco,Puerto Montt,Económico,22,8500.0,10.7
VJ-00513,2024-01-22,Puerto Montt,Antofagasta,Cama,32,17100.0,6.5
VJ-00514,2024-01-22,Concepción,Iquique,Cama Premium,38,35600.0,
VJ-00515,2024-01-22,Santiago,Iquique,Económico,27,9600.0,8.7
VJ-00516,2024-01-22,Concepción,La Serena,Semi-cama,26,16000.0,5.7
VJ-00517,2024-01-22,Concepción,Santiago,Económico,26,9400.0,13.4
VJ-00518,2024-01-22,Temuco,La Serena,Cama,29,17400.0,2.6
VJ-00519,2024-01-22,Santiago,Puerto Montt,Semi-cama,36,13300.0,10.0
VJ-00520,2024-01-22,Concepción,Santiago,Semi-cama,28,9500.0,7.8
VJ-00521,2024-01-22,Temuco,Puerto Montt,Cama Premium,34,27800.0,4.6
VJ-00522,2024-01-22,Temuco,Valparaíso,Cama,36,23300.0,3.9
VJ-00523,2024-01-22,Santiago,La Serena,Cama,24,18300.0,10.7
VJ-00524,2024-01-22,Antofagasta,Iquique,Cama Premium,37,22100.0,12.5
VJ-00525,2024-01-22,Antofagasta,Concepción,Cama,40,21300.0,5.7
VJ-00526,2024-01-22,Valparaíso,Puerto Montt,Cama Premium,29,27400.0,4.8
VJ-00527,2024-01-22,Iquique,Temuco,Semi-cama,29,14000.0,7.2
VJ-00528,2024-01-22,Antofagasta,Iquique,Semi-cama,24,14500.0,4.2
VJ-00529,2024-01-23,Concepción,La Serena,Cama Premium,38,28000.0,5.3
VJ-00530,2024-01-23,Puerto Montt,Santiago,Semi-cama,34,12400.0,8.9
VJ-00531,2024-01-23,Temuco,Santiago,Económico,40,6200.0,5.1
VJ-00532,2024-01-23,Concepción,Temuco,Cama,27,15600.0,5.4
VJ-00533,2024-01-23,Antofagasta,La Serena,Semi-cama,31,12700.0,3.1
VJ-00534,2024-01-23,Concepción,Temuco,Cama,45,,5.0
VJ-00535,2024-01-23,Santiago,Concepción,Cama Premium,29,16200.0,14.0
VJ-00536,2024-01-23,Santiago,Puerto Montt,Semi-cama,23,12900.0,
VJ-00537,2024-01-23,Puerto Montt,La Serena,Semi-cama,32,14300.0,14.0
VJ-00538,2024-01-23,Temuco,Valparaíso,Semi-cama,25,10700.0,7.0
VJ-00539,2024-01-23,Concepción,Antofagasta,Económico,34,8300.0,3.7
VJ-00540,2024-01-23,Santiago,Iquique,Cama,31,20100.0,2.8
VJ-00541,2024-01-23,La Serena,Temuco,Semi-cama,33,12700.0,
VJ-00542,2024-01-23,Antofagasta,Concepción,Económico,45,8900.0,9.4
VJ-00543,2024-01-23,Santiago,La Serena,Cama Premium,37,28600.0,2.4
VJ-00544,2024-01-23,La Serena,Iquique,Semi-cama,30,13000.0,
VJ-00545,2024-01-23,Iquique,Santiago,Semi-cama,30,13200.0,4.8
VJ-00546,2024-01-23,Iquique,Santiago,Cama,39,17800.0,4.5
VJ-00547,2024-01-23,Concepción,La Serena,Cama,33,19800.0,8.9
VJ-00548,2024-01-23,Concepción,La Serena,Semi-cama,36,8100.0,7.3
VJ-00549,2024-01-23,La Serena,Antofagasta,Económico,27,8300.0,10.3
VJ-00550,2024-01-23,Antofagasta,La Serena,Cama,35,19300.0,8.3
VJ-00551,2024-01-23,Concepción,Valparaíso,Económico,33,7800.0,7.7
VJ-00552,2024-01-23,Santiago,Concepción,Cama,25,18600.0,12.3
VJ-00553,2024-01-24,Iquique,Santiago,Cama,29,17700.0,11.4
VJ-00554,2024-01-24,Antofagasta,Santiago,Semi-cama,35,11300.0,14.0
VJ-00555,2024-01-24,Concepción,Antofagasta,Cama,31,20900.0,5.4
VJ-00556,2024-01-24,Valparaíso,Puerto Montt,Semi-cama,34,12400.0,7.6
VJ-00557,2024-01-24,Antofagasta,La Serena,Cama,22,16700.0,5.1
VJ-00558,2024-01-24,Temuco,Puerto Montt,Semi-cama,41,13100.0,9.3
VJ-00559,2024-01-24,Temuco,Puerto Montt,Cama,32,19100.0,10.7
VJ-00560,2024-01-24,Antofagasta,Puerto Montt,Semi-cama,39,12900.0,3.5
VJ-00561,2024-01-24,Santiago,Iquique,Semi-cama,39,16600.0,9.5
VJ-00562,2024-01-24,Iquique,Concepción,Económico,36,11700.0,3.1
VJ-00563,2024-01-24,Concepción,Valparaíso,Cama,25,22500.0,2.5
VJ-00564,2024-01-24,Santiago,Puerto Montt,Económico,24,9100.0,
VJ-00565,2024-01-24,Santiago,Iquique,Económico,42,,9.0
VJ-00566,2024-01-24,Santiago,Iquique,Semi-cama,29,13600.0,3.0
VJ-00567,2024-01-24,La Serena,Santiago,Económico,45,7900.0,9.6
VJ-00568,2024-01-24,Valparaíso,Santiago,Económico,40,7600.0,5.9
VJ-00569,2024-01-24,Santiago,La Serena,Cama Premium,26,25600.0,7.5
VJ-00570,2024-01-24,Santiago,Valparaíso,Cama,33,20700.0,14.0
VJ-00571,2024-01-24,Santiago,Valparaíso,Económico,33,7700.0,3.9
VJ-00572,2024-01-24,Temuco,Iquique,Semi-cama,29,16200.0,11.4
VJ-00573,2024-01-24,Santiago,Temuco,Semi-cama,31,13800.0,2.7
VJ-00574,2024-01-24,Valparaíso,La Serena,Económico,28,10500.0,5.4
VJ-00575,2024-01-24,Concepción,Iquique,Semi-cama,23,11200.0,2.2
VJ-00576,2024-01-24,Antofagasta,Temuco,Cama,30,21700.0,2.4
VJ-00577,2024-01-25,Temuco,Iquique,Semi-cama,32,10400.0,14.0
VJ-00578,2024-01-25,Valparaíso,Antofagasta,Económico,31,7900.0,9.0
VJ-00579,2024-01-25,Iquique,La Serena,Económico,36,10000.0,5.7
VJ-00580,2024-01-25,Iquique,Puerto Montt,Económico,21,7800.0,4.8
VJ-00581,2024-01-25,Iquique,Valparaíso,Económico,31,6400.0,10.4
VJ-00582,2024-01-25,Puerto Montt,Temuco,Semi-cama,33,10800.0,5.4
VJ-00583,2024-01-25,La Serena,Valparaíso,Económico,34,8000.0,13.8
VJ-00584,2024-01-25,Concepción,Valparaíso,Cama Premium,20,,9.9
VJ-00585,2024-01-25,Concepción,La Serena,Económico,28,,12.9
VJ-00586,2024-01-25,Concepción,Iquique,Cama Premium,30,35600.0,
VJ-00587,2024-01-25,Concepción,Valparaíso,Cama,34,,3.4
VJ-00588,2024-01-25,Valparaíso,Temuco,Semi-cama,27,13200.0,4.7
VJ-00589,2024-01-25,Santiago,Iquique,Semi-cama,31,12200.0,14.0
VJ-00590,2024-01-25,Temuco,Antofagasta,Cama,27,24900.0,3.0
VJ-00591,2024-01-25,La Serena,Iquique,Cama,37,13200.0,6.1
VJ-00592,2024-01-25,Iquique,Antofagasta,Cama,33,21700.0,7.8
VJ-00593,2024-01-25,Santiago,Antofagasta,Económico,37,,5.4
VJ-00594,2024-01-25,Antofagasta,Puerto Montt,Cama,41,20800.0,13.1
VJ-00595,2024-01-25,Santiago,Temuco,Semi-cama,42,12700.0,7.6
VJ-00596,2024-01-25,La Serena,Concepción,Semi-cama,31,12900.0,3.8
VJ-00597,2024-01-25,Temuco,Concepción,Cama,29,25800.0,7.8
VJ-00598,2024-01-25,Temuco,La Serena,Semi-cama,25,13200.0,10.7
VJ-00599,2024-01-25,Valparaíso,Temuco,Semi-cama,38,9300.0,9.8
VJ-00600,2024-01-25,Valparaíso,La Serena,Cama Premium,21,26600.0,3.9
VJ-00601,2024-01-26,Santiago,Valparaíso,Semi-cama,38,18000.0,1.8
VJ-00602,2024-01-26,La Serena,Temuco,Semi-cama,30,13100.0,2.9
VJ-00603,2024-01-26,Valparaíso,La Serena,Económico,36,10700.0,3.5
VJ-00604,2024-01-26,Temuco,Santiago,Económico,28,10300.0,10.4
VJ-00605,2024-01-26,Antofagasta,Concepción,Cama,29,,5.9
VJ-00606,2024-01-26,Concepción,Santiago,Cama Premium,29,23800.0,3.2
VJ-00607,2024-01-26,Santiago,Temuco,Cama,34,21600.0,5.1
VJ-00608,2024-01-26,Santiago,Iquique,Económico,28,6300.0,
VJ-00609,2024-01-26,Santiago,Iquique,Semi-cama,29,16100.0,5.4
VJ-00610,2024-01-26,Temuco,Puerto Montt,Semi-cama,30,15800.0,8.5
VJ-00611,2024-01-26,Temuco,Concepción,Cama Premium,37,28000.0,7.9
VJ-00612,2024-01-26,Santiago,Valparaíso,Cama,34,20100.0,4.9
VJ-00613,2024-01-26,Iquique,Temuco,Cama,27,17300.0,2.4
VJ-00614,2024-01-26,Iquique,Puerto Montt,Cama,36,11700.0,5.9
VJ-00615,2024-01-26,Santiago,Antofagasta,Semi-cama,45,11600.0,3.4
VJ-00616,2024-01-26,La Serena,Temuco,Económico,25,6000.0,2.2
VJ-00617,2024-01-26,Santiago,Antofagasta,Semi-cama,33,15700.0,8.4
VJ-00618,2024-01-26,Iquique,Santiago,Económico,32,8100.0,9.6
VJ-00619,2024-01-26,Puerto Montt,La Serena,Cama,25,16400.0,9.2
VJ-00620,2024-01-26,Iquique,Valparaíso,Semi-cama,41,12700.0,4.9
VJ-00621,2024-01-26,Antofagasta,Valparaíso,Cama,40,16000.0,2.7
VJ-00622,2024-01-26,Temuco,Puerto Montt,Semi-cama,38,12000.0,4.0
VJ-00623,2024-01-26,Puerto Montt,Valparaíso,Económico,40,7600.0,4.2
VJ-00624,2024-01-26,Antofagasta,Santiago,Cama,31,23900.0,7.6
VJ-00625,2024-01-27,Temuco,Antofagasta,Semi-cama,29,14900.0,5.4
VJ-00626,2024-01-27,Valparaíso,Antofagasta,Cama,23,13300.0,3.6
VJ-00627,2024-01-27,Santiago,Iquique,Semi-cama,25,13000.0,4.4
VJ-00628,2024-01-27,Concepción,La Serena,Económico,27,8900.0,8.1
VJ-00629,2024-01-27,Valparaíso,Antofagasta,Cama,26,16100.0,7.5
VJ-00630,2024-01-27,La Serena,Santiago,Semi-cama,41,15600.0,4.0
VJ-00631,2024-01-27,La Serena,Temuco,Cama,26,19000.0,
VJ-00632,2024-01-27,Valparaíso,Concepción,Económico,32,10100.0,2.0
VJ-00633,2024-01-27,Antofagasta,Valparaíso,Semi-cama,38,12500.0,6.5
VJ-00634,2024-01-27,Concepción,Santiago,Cama Premium,31,26500.0,4.7
VJ-00635,2024-01-27,Iquique,Santiago,Cama,28,17400.0,6.1
VJ-00636,2024-01-27,La Serena,Concepción,Económico,31,8800.0,7.5
VJ-00637,2024-01-27,Santiago,Iquique,Cama,44,17700.0,1.6
VJ-00638,2024-01-27,La Serena,Iquique,Económico,40,8700.0,14.0
VJ-00639,2024-01-27,La Serena,Iquique,Cama Premium,26,,2.5
VJ-00640,2024-01-27,Antofagasta,Concepción,Cama,29,21300.0,4.7
VJ-00641,2024-01-27,Temuco,Puerto Montt,Cama Premium,28,27900.0,4.7
VJ-00642,2024-01-27,Concepción,Santiago,Cama Premium,32,29500.0,4.0
VJ-00643,2024-01-27,Santiago,Puerto Montt,Cama,27,16200.0,7.6
VJ-00644,2024-01-27,Puerto Montt,Valparaíso,Económico,29,7000.0,6.2
VJ-00645,2024-01-27,Puerto Montt,Concepción,Económico,30,7300.0,7.4
VJ-00646,2024-01-27,Santiago,Antofagasta,Cama,26,23500.0,6.3
VJ-00647,2024-01-27,Puerto Montt,Concepción,Semi-cama,33,11600.0,5.1
VJ-00648,2024-01-27,Valparaíso,Temuco,Semi-cama,29,10800.0,8.0
VJ-00649,2024-01-28,Concepción,Santiago,Cama,31,17800.0,8.5
VJ-00650,2024-01-28,Concepción,Valparaíso,Semi-cama,39,9800.0,13.1
VJ-00651,2024-01-28,Valparaíso,Santiago,Semi-cama,28,12400.0,6.0
VJ-00652,2024-01-28,Valparaíso,Puerto Montt,Cama Premium,36,18300.0,6.2
VJ-00653,2024-01-28,La Serena,Antofagasta,Semi-cama,28,16300.0,8.4
VJ-00654,2024-01-28,Valparaíso,La Serena,Semi-cama,26,18000.0,10.9
VJ-00655,2024-01-28,Santiago,Concepción,Económico,28,9800.0,10.4
VJ-00656,2024-01-28,Concepción,La Serena,Cama,35,,4.5
VJ-00657,2024-01-28,Valparaíso,Santiago,Semi-cama,28,13200.0,3.0
VJ-00658,2024-01-28,Santiago,Antofagasta,Económico,22,8900.0,7.0
VJ-00659,2024-01-28,Santiago,Temuco,Semi-cama,24,12000.0,7.7
VJ-00660,2024-01-28,Valparaíso,Iquique,Cama,42,21700.0,5.7
VJ-00661,2024-01-28,Valparaíso,Iquique,Semi-cama,35,,7.9
VJ-00662,2024-01-28,Antofagasta,Puerto Montt,Semi-cama,39,11800.0,
VJ-00663,2024-01-28,Temuco,La Serena,Económico,31,10100.0,3.6
VJ-00664,2024-01-28,La Serena,Temuco,Cama Premium,34,26100.0,5.0
VJ-00665,2024-01-28,Santiago,La Serena,Semi-cama,30,14000.0,7.3
VJ-00666,2024-01-28,Temuco,Iquique,Económico,30,7200.0,6.6
VJ-00667,2024-01-28,Temuco,Santiago,Cama,35,19800.0,4.0
VJ-00668,2024-01-28,Santiago,Puerto Montt,Económico,29,9500.0,3.7
